work,workLabel,origWork,origWorkLabel,relation,date,language,languageLabel,place,placeLabel,coord
http://www.wikidata.org/entity/Q114440980,Q114440980,http://www.wikidata.org/entity/Q730212,Cymbeline,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q17320697,La Tempesta - Commedia in 5 atti,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444)
http://www.wikidata.org/entity/Q17739254,Amleto,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1901-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444)
http://www.wikidata.org/entity/Q18746277,Macbeth (Transl. Maffei),http://www.wikidata.org/entity/Q130283,Macbeth,edition_or_translation_of,1869-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888)
http://www.wikidata.org/entity/Q18746290,La tempesta,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1869-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888)
http://www.wikidata.org/entity/Q19101009,The Tragedy of Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q19113033,The Tragedy of Julius Caesar,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8775 19.075833333)
http://www.wikidata.org/entity/Q19113033,The Tragedy of Julius Caesar,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q92561,London,Point(-81.2497 42.9837)
http://www.wikidata.org/entity/Q19113033,The Tragedy of Julius Caesar,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q866347,Bishopbriggs,Point(-4.225 55.9046)
http://www.wikidata.org/entity/Q19132385,Q19132385,http://www.wikidata.org/entity/Q606830,Antony and Cleocaca,edition_or_translation_of,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q19195455,Q19195455,http://www.wikidata.org/entity/Q221211,Twelfth Night,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q19587963,Edward III,http://www.wikidata.org/entity/Q1232635,Edward III,edition_or_translation_of,1596-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20593904,Romeo a Juliet ; Bid wrth eich bodd,http://www.wikidata.org/entity/Q70501969,Romeo a Juliet ; Bid wrth eich bodd,edition_or_translation_of,2007-02-15T00:00:00Z,http://www.wikidata.org/entity/Q9309,Welsh,http://www.wikidata.org/entity/Q428829,Caernarfon,Point(-4.27 53.14)
http://www.wikidata.org/entity/Q22320838,"Lear, rey & mendigo",http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q46598029,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1921-01-09T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q47537316,Q47537316,http://www.wikidata.org/entity/Q237572,As You Like It,edition_or_translation_of,1863-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q52219782,Q52219782,http://www.wikidata.org/entity/Q662550,Shakespeare's sonnets,edition_or_translation_of,1923-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q155993,Kladno,Point(14.105277777 50.143055555)
http://www.wikidata.org/entity/Q54462395,Q54462395,http://www.wikidata.org/entity/Q662550,Shakespeare's sonnets,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q54462392,Q54462392,http://www.wikidata.org/entity/Q662550,Shakespeare's sonnets,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q54462392,Q54462392,http://www.wikidata.org/entity/Q1977563,Sonnet 146,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q54467561,Q54467561,http://www.wikidata.org/entity/Q1196220,The Phoenix and the Turtle,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q56250169,Kupiec wenecki,http://www.wikidata.org/entity/Q206400,The Merchant of Venice,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.032222222 49.8425)
http://www.wikidata.org/entity/Q58192023,Macbeth (Transl. Rusconi),http://www.wikidata.org/entity/Q130283,Macbeth,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
http://www.wikidata.org/entity/Q58234603,Aandhibehari,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,2018-10-01T00:00:00Z,http://www.wikidata.org/entity/Q33823,Nepali,http://www.wikidata.org/entity/Q3037,Kathmandu,Point(85.32 27.71)
http://www.wikidata.org/entity/Q58843942,Król Jan,http://www.wikidata.org/entity/Q661222,King John,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.032222222 49.8425)
http://www.wikidata.org/entity/Q58846441,Król Henryk IV. Część II,http://www.wikidata.org/entity/Q1232349,"Henry IV, Part 2",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.032222222 49.8425)
http://www.wikidata.org/entity/Q58847915,La très excellente Histoire du Marchand de Venise,http://www.wikidata.org/entity/Q206400,The Merchant of Venice,edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q58850397,Le roi Jean,http://www.wikidata.org/entity/Q661222,King John,edition_or_translation_of,1866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q58890993,Antoine et Cléopâtre (trans. Guizot),http://www.wikidata.org/entity/Q606830,Antony and Cleocaca,edition_or_translation_of,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q58896074,Q58896074,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1902-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q58896163,Q58896163,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q58896230,Romeo i Julia,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q58896349,Q58896349,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q58897121,Q58897121,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1901-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8798,Ukrainian,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.032222222 49.8425)
http://www.wikidata.org/entity/Q58897332,Romeo und Julia,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q58897332,Romeo und Julia,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q1022,Stuttgart,Point(9.18 48.7775)
http://www.wikidata.org/entity/Q58897332,Romeo und Julia,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
http://www.wikidata.org/entity/Q58897332,Romeo und Julia,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,http://www.wikidata.org/entity/Q2079,Leipzig,Point(12.3747329 51.3406321)
http://www.wikidata.org/entity/Q58897522,Romeu i Julieta,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1923-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q58922040,Q58922040,http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q58922217,"Le Roi Lear (transl. Guizot, 1863)",http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q58922887,"Le Roi Lear (transl. Hugo, 1872)",http://www.wikidata.org/entity/Q181598,King Lear,edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59201894,"The Tragedy of Hamlet, Prince of Denmark",http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1917-10-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q59240649,Król Henryk VI. Część I,http://www.wikidata.org/entity/Q643236,"Henry VI, Part 1",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q59241220,Enrique IV,http://www.wikidata.org/entity/Q4135545,Henry IV,edition_or_translation_of,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q59241220,Enrique IV,http://www.wikidata.org/entity/Q1232349,"Henry IV, Part 2",edition_or_translation_of,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q59241220,Enrique IV,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1",edition_or_translation_of,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q59241968,L’histoire de Henry Quatrième (Première Partie),http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1",edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59242333,La seconde Partie du Roi Henry Quatrième,http://www.wikidata.org/entity/Q1232349,"Henry IV, Part 2",edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59242655,La Premiére Partie de Henry VI,http://www.wikidata.org/entity/Q643236,"Henry VI, Part 1",edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59242789,La Seconde Partie de Henry VI,http://www.wikidata.org/entity/Q1236216,"Henry VI, Part 2",edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59242999,La Troisième Partie de Henry VI,http://www.wikidata.org/entity/Q1241754,"Henry VI, Part 3",edition_or_translation_of,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59243153,Król Henryk V,http://www.wikidata.org/entity/Q495954,Henry V,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q59243216,Henri V (Transl. Guizot),http://www.wikidata.org/entity/Q495954,Henry V,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q59243300,Henry V,http://www.wikidata.org/entity/Q59243153,Król Henryk V,edition_or_translation_of,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q70555164,Julius Ceasar,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q58635,Punjabi,http://www.wikidata.org/entity/Q200123,Ludhiana,Point(75.848611111 30.908333333)
http://www.wikidata.org/entity/Q71319803,Q71319803,http://www.wikidata.org/entity/Q1199790,The Passionate Pilgrim,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q71723635,Q71723635,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q216,Vilnius,Point(25.28 54.687222222)
http://www.wikidata.org/entity/Q81444111,Two Gentlemen of Verona,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q81533221,The Tragedy of Coriolanus,http://www.wikidata.org/entity/Q463126,Coriolanus,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q81533885,The Tragedy of Cymbeline,http://www.wikidata.org/entity/Q730212,Cymbeline,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q49145,New Haven,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q87830408,Amleto,http://www.wikidata.org/entity/Q41567,Hamlet,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
http://www.wikidata.org/entity/Q96887312,Q96887312,http://www.wikidata.org/entity/Q26833,Othello,edition_or_translation_of,1881-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q98557001,Król Jan,http://www.wikidata.org/entity/Q661222,King John,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q98912119,Q98912119,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q216,Vilnius,Point(25.28 54.687222222)
http://www.wikidata.org/entity/Q98912188,Le Songe d’une nuit d’été,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q98912229,Julio César,http://www.wikidata.org/entity/Q215750,Julius Caesar,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q98915234,Król Ryszard II,http://www.wikidata.org/entity/Q649562,Richard II,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q98915477,Le Songe d’une nuit d’été,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q98915525,Un songe de nuit d’été,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q239,City of Brussels,Point(4.351666666 50.846666666)
http://www.wikidata.org/entity/Q98915568,Q98915568,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1902-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q59319701,Q59319701,
http://www.wikidata.org/entity/Q98915724,Coriolano,http://www.wikidata.org/entity/Q463126,Coriolanus,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
http://www.wikidata.org/entity/Q98915765,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q58635,Punjabi,http://www.wikidata.org/entity/Q200123,Ludhiana,Point(75.848611111 30.908333333)
http://www.wikidata.org/entity/Q98916812,Il Sogno di una notte d'estate,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q495,Turin,Point(7.676111111 45.079166666)
http://www.wikidata.org/entity/Q98927508,Q98927508,http://www.wikidata.org/entity/Q237572,As You Like It,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q98929402,Król Henryk IV. Część I,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q98932778,Q98932778,http://www.wikidata.org/entity/Q506505,The Comedy of Errors,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q98935222,Las alegres comadres de Windsor,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q99470337,Król Henryk IV. Część II,http://www.wikidata.org/entity/Q1232349,"Henry IV, Part 2",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q100745754,Q100745754,http://www.wikidata.org/entity/Q1398793,The Rape of Lucrece,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q100746634,Q100746634,http://www.wikidata.org/entity/Q1195233,A Lover's Complaint,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q102473007,Q102473007,http://www.wikidata.org/entity/Q730212,Cymbeline,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473011,Q102473011,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473015,Q102473015,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473022,Q102473022,http://www.wikidata.org/entity/Q661222,King John,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473045,Q102473045,http://www.wikidata.org/entity/Q652011,Richard III,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473048,Q102473048,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473054,Q102473054,http://www.wikidata.org/entity/Q463126,Coriolanus,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473059,Q102473059,http://www.wikidata.org/entity/Q41567,Hamlet,translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473074,Q102473074,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473078,Q102473078,http://www.wikidata.org/entity/Q221211,Twelfth Night,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473086,Q102473086,http://www.wikidata.org/entity/Q495954,Henry V,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473102,Q102473102,http://www.wikidata.org/entity/Q83186,Romeo and Juliet,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473671,Q102473671,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473676,Q102473676,http://www.wikidata.org/entity/Q86440,The Tempest,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473680,Q102473680,http://www.wikidata.org/entity/Q606830,Antony and Cleocaca,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
http://www.wikidata.org/entity/Q102473684,Q102473684,http://www.wikidata.org/entity/Q206400,The Merchant of Venice,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,http://www.wikidata.org/entity/Q2167,Lund,Point(13.199164196 55.708313018)
